run_id,protocol,task_domain,sample_index,repetition,total_prompt_tokens,total_completion_tokens,total_tokens,total_latency_ms,total_messages,any_truncation,any_json_parse_error,completion_score,final_answer
15472245,JSON,READING,7,2,759,149,908,3745.68,3,False,False,0.6,"{
  ""acronym"": ""AFC"",
  ""full_form"": ""American Football Conference""
}"
add98109,JSON,READING,8,0,785,192,977,4631.13,3,False,False,0.211,"{
  ""super_bowl_number"": 50,
  ""theme"": ""golden anniversary"",
  ""initiatives"": ""gold-themed initiatives"",
  ""name_change"": ""suspension of Roman numerals""
}"
420dba1f,JSON,READING,8,1,842,292,1134,6037.53,3,False,False,0.114,"{
  ""event_details"": {
    ""date"": ""February 7, 2016"",
    ""location"": ""Levi's Stadium, Santa Clara, California"",
    ""winning_team"": ""Denver Broncos"",
    ""losing_team"": ""Carolina Panthers"",
    ""sco"
282e7b1d,JSON,READING,8,2,755,165,920,4317.33,3,False,False,0.267,"{
  ""celebration"": {
    ""occasion"": ""golden anniversary"",
    ""initiatives"": ""gold-themed initiatives"",
    ""logo"": {
      ""design"": ""Arabic numerals 50""
    }
  }
}"
a0b2b4de,JSON,READING,9,0,732,124,856,4082.88,3,False,False,0.6,"{
  ""acronym"": ""AFC"",
  ""full_form"": ""American Football Conference""
}"
e93411f1,JSON,READING,9,1,792,174,966,5376.56,3,False,False,0.75,"{
  ""final_answer"": ""American Football Conference""
}"
efbf01d7,JSON,READING,9,2,794,176,970,4681.69,3,False,False,0.75,"{
  ""final_answer"": ""American Football Conference""
}"
256728b8,JSON,NEWS,0,0,792,451,1243,8750.91,3,False,False,0.356,"{
  ""main_decision"": {
    ""interest_rate"": ""4.25%-4.50%"",
    ""action"": ""held unchanged""
  },
  ""inflation"": {
    ""current_rate"": 2.8,
    ""target_rate"": 2,
    ""above_target"": true
  },
  ""unemploy"
5d7baf6b,JSON,NEWS,0,1,799,468,1267,8313.7,3,False,False,0.305,"{
  ""federal_reserve_decision"": {
    ""benchmark_interest_rate"": ""4.25%-4.50%"",
    ""decision"": ""unchanged""
  },
  ""inflation"": {
    ""current_rate"": 2.8,
    ""target_rate"": 2.0,
    ""comparison"": ""ab"
cd693f60,JSON,NEWS,0,2,814,475,1289,10079.33,3,False,False,0.36,"{
  ""federal_reserve_decision"": {
    ""interest_rate"": ""4.25%-4.50%"",
    ""decision"": ""unchanged""
  },
  ""inflation"": {
    ""current_rate"": 2.8,
    ""target_rate"": 2,
    ""status"": ""above target""
  },"
cb0a5322,JSON,NEWS,1,0,705,356,1061,6613.31,3,False,False,0.365,"{
  ""financial_summary"": {
    ""total_revenue_million"": 124.3,
    ""revenue_sources"": {
      ""iPhone_million"": 69.1,
      ""services_million"": 26.3
    },
    ""earnings_per_share"": {
      ""reported"""
3255532f,JSON,NEWS,1,1,701,344,1045,6320.22,3,False,False,0.371,"{
  ""financial_summary"": {
    ""total_revenue_million"": 124.3,
    ""revenue_sources"": {
      ""iPhone_million"": 69.1,
      ""services_million"": 26.3
    },
    ""earnings_per_share"": {
      ""actual"": "
d29b7fa1,JSON,NEWS,1,2,688,316,1004,6188.98,3,False,False,0.451,"{
  ""financial_summary"": {
    ""total_revenue_million"": 124.3,
    ""iphone_revenue_million"": 69.1,
    ""services_revenue_million"": 26.3,
    ""earnings_per_share"": {
      ""reported"": 2.40,
      ""anal"
7d2d94ce,JSON,NEWS,2,0,903,635,1538,13427.82,3,False,False,0.235,"{
  ""announcement_details"": {
    ""subject"": ""Tesla's announcement of a new affordable EV model"",
    ""model_name"": ""Model Q"",
    ""price"": 25000,
    ""range"": 280,
    ""acceleration"": ""0-60 mph in 5."
86c54281,JSON,NEWS,2,1,944,672,1616,11687.7,3,False,False,0.267,"{
  ""announcement"": {
    ""subject"": ""Tesla's new affordable EV model"",
    ""model_details"": {
      ""name"": ""Model Q"",
      ""price"": 25000,
      ""range"": 280,
      ""acceleration"": ""0-60 mph in 5.8"
d4a41e9e,JSON,NEWS,2,2,957,676,1633,10574.24,3,False,False,0.222,"{
  ""announcement_details"": {
    ""model_name"": ""Model Q"",
    ""price"": 25000,
    ""range"": 280,
    ""acceleration"": ""0-60 mph in 5.8 seconds""
  },
  ""production_schedule"": {
    ""production_start_dat"
9da33a59,JSON,NEWS,3,0,901,656,1557,11083.39,3,False,False,0.226,"{
  ""summary"": {
    ""company"": ""TSMC"",
    ""production"": {
      ""location"": ""Arizona"",
      ""chip_size"": ""4nm"",
      ""yield_rate"": ""90%""
    },
    ""financials"": {
      ""revenue"": {
        ""amou"
462cccce,JSON,NEWS,3,1,893,592,1485,11266.24,3,False,False,0.269,"{
  ""summary"": {
    ""main_subject"": ""TSMC and the global chip shortage"",
    ""tsmc_production"": {
      ""location"": ""Arizona fab"",
      ""chip_type"": ""4nm"",
      ""yield_rate"": ""90%""
    },
    ""glob"
5672e7b8,JSON,NEWS,3,2,900,594,1494,16624.08,3,False,False,0.286,"{
  ""summary"": {
    ""main_subject"": ""TSMC and the global chip shortage"",
    ""tsmc_production"": {
      ""location"": ""Arizona fab"",
      ""chip_type"": ""4nm"",
      ""yield_rate"": ""90%""
    },
    ""glob"
8bed2ee6,JSON,NEWS,4,0,806,515,1321,8022.04,3,False,False,0.367,"{
  ""summary"": {
    ""main_subject"": ""The article discusses the EU's enactment of the AI Regulation Act."",
    ""key_facts"": {
      ""first_comprehensive_AI_law"": true,
      ""conformity_assessments_re"
1e41f5d5,JSON,NEWS,4,1,796,504,1300,9781.69,3,False,False,0.195,"{
  ""main_subject"": ""The article discusses the EU's enactment of the AI Act."",
  ""key_facts"": {
    ""law_requirements"": ""High-risk AI systems must undergo conformity assessments."",
    ""penalties"": {
"
dce7e6f6,JSON,NEWS,4,2,783,466,1249,7271.04,3,False,False,0.324,"{
  ""main_subject"": ""EU's enactment of the AI Act"",
  ""key_facts"": {
    ""high_risk_AI_systems"": ""Must undergo conformity assessments"",
    ""penalties"": {
      ""description"": ""Fines for violations"",
"
a3ffe932,JSON,NEWS,5,0,875,553,1428,9785.48,3,False,False,0.212,"{
  ""event"": ""SpaceX's Starship completed its first successful orbital flight."",
  ""flight_details"": {
    ""duration"": ""90 minutes"",
    ""altitude"": ""250 km"",
    ""payload_weight"": ""100 tons""
  },
  """
22c35dd2,JSON,NEWS,5,1,845,505,1350,8668.81,3,False,False,0.267,"{
  ""event_summary"": {
    ""event"": ""Successful orbital flight of SpaceX's Starship"",
    ""flight_details"": {
      ""duration"": ""90 minutes"",
      ""altitude"": ""250 km"",
      ""splashdown_location"": """
eeab5a68,JSON,NEWS,5,2,828,521,1349,8896.91,3,False,False,0.196,"{
  ""main_event"": ""SpaceX's Starship completed its first successful orbital flight."",
  ""key_facts_and_figures"": {
    ""flight_duration"": ""90 minutes"",
    ""altitude"": ""250 km"",
    ""payload_weight"": "
c68efcd0,JSON,NEWS,6,0,720,386,1106,7385.71,3,False,False,0.328,"{
  ""summary"": {
    ""identifiedCities"": [
      ""New York"",
      ""Los Angeles"",
      ""Chicago""
    ],
    ""droneSpecifications"": {
      ""model"": ""MK30"",
      ""deliveryRadius"": ""15 miles"",
      """
d4d968a9,JSON,NEWS,6,1,740,417,1157,7564.15,3,False,False,0.371,"{
  ""summary"": {
    ""identifiedCities"": [
      ""New York"",
      ""Los Angeles"",
      ""Chicago""
    ],
    ""deliverySpecifications"": {
      ""weightLimit"": ""5 pounds"",
      ""deliveryTime"": ""30 minu"
93168f77,JSON,NEWS,6,2,721,386,1107,7777.39,3,False,False,0.404,"{
  ""summary"": {
    ""identified_cities"": [
      ""New York"",
      ""Los Angeles"",
      ""Chicago""
    ],
    ""drone_delivery_capabilities"": {
      ""model"": ""MK30"",
      ""weight_limit"": ""5 pounds"",
"
60958f8f,JSON,NEWS,7,0,754,412,1166,10759.57,3,False,False,0.138,"{
  ""main_subject"": ""OpenAI releases GPT-5 with improved reasoning capabilities."",
  ""key_performance_metrics"": {
    ""reasoning_improvement_percentage"": 40,
    ""MATH_score_percentage"": 92,
    ""GPQA"
db88b0ff,JSON,NEWS,7,1,886,629,1515,9836.73,3,False,False,0.182,"{
  ""main_claim"": ""OpenAI released GPT-5, claiming a 40% improvement on graduate-level reasoning benchmarks."",
  ""performance_metrics"": {
    ""reasoning_improvement"": ""40%"",
    ""MATH_benchmark_score"""
0582c3fd,JSON,NEWS,7,2,772,435,1207,8463.63,3,False,False,0.158,"{
  ""release_information"": {
    ""subject"": ""OpenAI releases GPT-5"",
    ""context_window_size"": ""256K""
  },
  ""performance_metrics"": {
    ""reasoning_improvement_percentage"": 40,
    ""math_benchmark_s"
81e93b8f,JSON,NEWS,8,0,886,574,1460,10456.2,3,False,False,0.369,"{
  ""earthquake_details"": {
    ""magnitude"": 7.4,
    ""location"": ""off the coast of Hokkaido, Japan"",
    ""time"": ""3:42 AM local time""
  },
  ""tsunami_warning"": {
    ""affected_areas"": ""coastal areas "
e9cc36ea,JSON,NEWS,8,1,863,529,1392,9055.81,3,False,False,0.406,"{
  ""earthquake_details"": {
    ""magnitude"": 7.4,
    ""location"": ""off the coast of Hokkaido, Japan"",
    ""time"": ""3:42 AM local time""
  },
  ""tsunami_warning"": {
    ""issued_for"": ""coastal areas with"
9e662240,JSON,NEWS,8,2,777,448,1225,7399.12,3,False,False,0.415,"{
  ""earthquake"": {
    ""magnitude"": 7.4,
    ""location"": ""off the coast of Hokkaido, Japan"",
    ""time"": ""3:42 AM local time""
  },
  ""tsunami_warning"": {
    ""affected_areas"": ""coastal areas within 3"
7ac927f2,JSON,NEWS,9,0,729,341,1070,7472.6,3,False,False,0.336,"{
  ""summary"": {
    ""co2_emissions_decline_2024_percentage"": 2.1,
    ""renewable_energy_contribution_to_global_electricity_generation_percentage"": 35,
    ""total_solar_capacity_additions_gigawatts"": "
eb56e9b7,JSON,NEWS,9,1,779,469,1248,8528.53,3,False,False,0.305,"{
  ""main_topic"": ""Global CO2 emissions decline for the first time not linked to economic recession."",
  ""key_statistics"": {
    ""emissions_decline"": ""2.1% in 2024"",
    ""renewable_energy_share"": ""35%"
fb80fb27,JSON,NEWS,9,2,892,620,1512,10684.88,3,False,False,0.186,"{
  ""summary"": {
    ""main_theme"": ""Global carbon emissions have declined for the first time without an economic recession, highlighting the impact of renewable energy."",
    ""key_statistics"": {
     "
a6a90e53,SHARED_MEMORY,MATH,0,0,987,315,1302,7659.53,3,False,False,1.0,#### 18
b6a78d56,SHARED_MEMORY,MATH,0,1,876,209,1085,5782.08,3,False,False,1.0,#### 18
2ad189e6,SHARED_MEMORY,MATH,0,2,1058,362,1420,7706.46,3,False,False,1.0,#### 18
df610c8d,SHARED_MEMORY,MATH,1,0,752,207,959,5803.97,3,False,False,1.0,#### 3
579ff182,SHARED_MEMORY,MATH,1,1,737,195,932,4543.12,3,False,False,1.0,#### 3
35ffb689,SHARED_MEMORY,MATH,1,2,752,205,957,5077.37,3,False,False,1.0,#### 3
d2fb409e,SHARED_MEMORY,MATH,2,0,888,267,1155,6671.78,3,False,False,1.0,#### 70000
c72658e4,SHARED_MEMORY,MATH,2,1,880,263,1143,5973.71,3,False,False,1.0,#### 70000
bbef3f1e,SHARED_MEMORY,MATH,2,2,862,242,1104,5349.39,3,False,False,1.0,#### 70000
5ee716d6,SHARED_MEMORY,MATH,3,0,751,180,931,4445.5,3,False,False,1.0,#### 540
f04b1d07,SHARED_MEMORY,MATH,3,1,768,194,962,4687.77,3,False,False,1.0,#### 540
0e3bfea6,SHARED_MEMORY,MATH,3,2,752,192,944,4166.66,3,False,False,1.0,#### 540
0688decd,SHARED_MEMORY,MATH,4,0,1120,306,1426,6301.07,3,False,False,1.0,#### 20
fd5de350,SHARED_MEMORY,MATH,4,1,1053,233,1286,5300.79,3,False,False,1.0,#### 20
2c2074c5,SHARED_MEMORY,MATH,4,2,1053,243,1296,5169.01,3,False,False,1.0,#### 20
97c9f24e,SHARED_MEMORY,MATH,5,0,890,247,1137,5220.53,3,False,False,1.0,#### 64
4025380f,SHARED_MEMORY,MATH,5,1,942,284,1226,4644.88,3,False,False,1.0,#### 64
606263d5,SHARED_MEMORY,MATH,5,2,874,229,1103,4586.06,3,False,False,1.0,#### 64
22bb36b2,SHARED_MEMORY,MATH,6,0,745,161,906,3875.91,3,False,False,1.0,#### 260
18bcf516,SHARED_MEMORY,MATH,6,1,737,156,893,4096.11,3,False,False,1.0,#### 260
e2597fe7,SHARED_MEMORY,MATH,6,2,755,165,920,3485.72,3,False,False,1.0,#### 260
62fae3e7,SHARED_MEMORY,MATH,7,0,1089,369,1458,6759.11,3,False,False,0.0,#### 120
6fa6fc83,SHARED_MEMORY,MATH,7,1,1097,377,1474,6487.04,3,False,False,0.0,#### 120
37e2b74a,SHARED_MEMORY,MATH,7,2,1027,338,1365,5912.98,3,False,False,0.0,#### 120
e749e8b9,SHARED_MEMORY,MATH,8,0,1183,377,1560,6449.87,3,True,False,0.0,"John's final distance from home at the end of those 4 hours is 180 miles. 

#### 180"
a6d8ad55,SHARED_MEMORY,MATH,8,1,1182,505,1687,9119.01,3,True,False,0.0,"John drives a total distance of 180 miles away from home in the first 3 hours. He spends 2 hours in standstill traffic, covering 0 miles. Then, he drives 15 miles in the next half-hour at 30 mph. Fina"
299ab645,SHARED_MEMORY,MATH,8,2,1188,500,1688,7601.6,3,True,False,1.0,"John drives a total distance of 180 miles initially. After spending 2 hours in standstill traffic, he drives 15 miles in the next half-hour at 30 mph and then drives 120 miles in the remaining 1.5 hou"
6badc883,SHARED_MEMORY,MATH,9,0,976,297,1273,4689.84,3,False,False,1.0,#### 460
a71c823d,SHARED_MEMORY,MATH,9,1,976,296,1272,5018.81,3,False,False,1.0,#### 460
44a6903e,SHARED_MEMORY,MATH,9,2,970,287,1257,4898.02,3,False,False,1.0,#### 460
ffc7a169,SHARED_MEMORY,READING,0,0,1120,113,1233,3809.78,3,False,False,0.286,The NFL team that represented the AFC at Super Bowl 50 was the Denver Broncos.
02da4e0f,SHARED_MEMORY,READING,0,1,1106,106,1212,4410.68,3,False,False,0.286,The NFL team that represented the AFC at Super Bowl 50 is the Denver Broncos.
2c03c7fd,SHARED_MEMORY,READING,0,2,1072,85,1157,2967.89,3,False,False,0.4,The Denver Broncos represented the AFC at Super Bowl 50.
2291b28e,SHARED_MEMORY,READING,1,0,1074,86,1160,2771.59,3,False,False,0.4,The Carolina Panthers represented the NFC at Super Bowl 50.
d3f052e9,SHARED_MEMORY,READING,1,1,1106,106,1212,3138.57,3,False,False,0.286,The NFL team that represented the NFC at Super Bowl 50 is the Carolina Panthers.
3a9fd0b8,SHARED_MEMORY,READING,1,2,1084,96,1180,3317.81,3,False,False,0.286,The NFL team that represented the NFC at Super Bowl 50 was the Carolina Panthers.
eecea09e,SHARED_MEMORY,READING,2,0,1116,114,1230,5351.61,3,False,False,0.64,"Super Bowl 50 took place at Levi's Stadium in Santa Clara, California."
08f263a1,SHARED_MEMORY,READING,2,1,1094,103,1197,4542.6,3,False,False,0.64,"Super Bowl 50 took place at Levi's Stadium in Santa Clara, California."
8f4850ef,SHARED_MEMORY,READING,2,2,1116,114,1230,3430.72,3,False,False,0.64,"Super Bowl 50 took place at Levi's Stadium in Santa Clara, California."
3225febe,SHARED_MEMORY,READING,3,0,1093,92,1185,3688.04,3,False,False,0.5,The Denver Broncos won Super Bowl 50.
8f9ed5a6,SHARED_MEMORY,READING,3,1,1094,95,1189,2995.57,3,False,False,0.5,The Denver Broncos won Super Bowl 50.
b9f8196c,SHARED_MEMORY,READING,3,2,1071,82,1153,2432.58,3,False,False,0.5,The Denver Broncos won Super Bowl 50.
aaaed285,SHARED_MEMORY,READING,4,0,1115,80,1195,3013.02,3,False,False,1.0,Gold
9ddcf9e1,SHARED_MEMORY,READING,4,1,1115,80,1195,2845.05,3,False,False,1.0,Gold
67081632,SHARED_MEMORY,READING,4,2,1091,69,1160,2954.62,3,False,False,1.0,Gold
d100e46c,SHARED_MEMORY,READING,5,0,1096,111,1207,3074.5,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" emphasized with various gold-themed initiatives."
28bd14d6,SHARED_MEMORY,READING,5,1,1126,125,1251,3896.95,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" emphasized with various gold-themed initiatives."
b70705e3,SHARED_MEMORY,READING,5,2,1100,113,1213,4109.31,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" emphasized through various gold-themed initiatives."
978005e4,SHARED_MEMORY,READING,6,0,1088,92,1180,3276.39,3,False,False,1.0,"February 7, 2016."
3836c304,SHARED_MEMORY,READING,6,1,1086,91,1177,2863.22,3,False,False,1.0,"February 7, 2016."
6d9bbea1,SHARED_MEMORY,READING,6,2,1088,97,1185,3585.86,3,False,False,0.6,"The game was played on February 7, 2016."
63c3d7f8,SHARED_MEMORY,READING,7,0,1094,86,1180,2794.11,3,False,False,1.0,American Football Conference
159d0e56,SHARED_MEMORY,READING,7,1,1097,97,1194,5047.54,3,False,False,0.6,The AFC is short for American Football Conference.
569cd1ed,SHARED_MEMORY,READING,7,2,1073,86,1159,3169.19,3,False,False,0.6,The AFC is short for American Football Conference.
5e056949,SHARED_MEMORY,READING,8,0,1106,115,1221,4365.66,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" emphasized with various gold-themed initiatives."
f1acc601,SHARED_MEMORY,READING,8,1,1100,113,1213,3890.88,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" emphasized through various gold-themed initiatives."
22bc85ed,SHARED_MEMORY,READING,8,2,1100,113,1213,3163.26,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" emphasized through various gold-themed initiatives."
ec19d000,SHARED_MEMORY,READING,9,0,1077,87,1164,3295.57,3,False,False,0.667,AFC stands for American Football Conference.
22cd2f3d,SHARED_MEMORY,READING,9,1,1083,90,1173,3428.69,3,False,False,0.667,AFC stands for American Football Conference.
abe2cb4a,SHARED_MEMORY,READING,9,2,1065,81,1146,2833.17,3,False,False,0.667,AFC stands for American Football Conference.
3a3626b0,SHARED_MEMORY,NEWS,0,0,1043,306,1349,6572.26,3,False,False,0.403,"The Federal Reserve held its benchmark interest rate steady at 4.25%-4.50% during its March 2025 meeting. Inflation remains above the target at 2.8%, while the unemployment rate is at 3.9%. The Fed in"
95fcadc0,SHARED_MEMORY,NEWS,0,1,1095,370,1465,7553.19,3,False,False,0.35,"The article titled ""Fed Holds Interest Rates Steady in March 2025"" discusses the Federal Reserve's decision to maintain its benchmark interest rate at 4.25%-4.50% during its March 2025 meeting. Inflat"
8bb4484e,SHARED_MEMORY,NEWS,0,2,1053,325,1378,6864.35,3,False,False,0.368,"The Federal Reserve held its benchmark interest rate steady at 4.25%-4.50% during its March 2025 meeting. Chair Jerome Powell noted that inflation is at 2.8%, which is above the target of 2%, while th"
bae09129,SHARED_MEMORY,NEWS,1,0,1097,387,1484,8130.04,3,False,False,0.381,"Apple reported a record Q1 FY2025 revenue of $124.3 billion, marking a 4% increase year-over-year. iPhone revenue was $69.1 billion, while services revenue reached $26.3 billion. The earnings per shar"
ae3aa973,SHARED_MEMORY,NEWS,1,1,1145,436,1581,7848.59,3,False,False,0.401,"Apple reported record Q1 FY2025 earnings with a revenue of $124.3 billion, reflecting a 4% increase year-over-year. iPhone revenue reached $69.1 billion, while services revenue hit a record $26.3 bill"
65923cf7,SHARED_MEMORY,NEWS,1,2,1189,473,1662,8987.61,3,False,False,0.401,"Apple reported record Q1 FY2025 earnings with total revenue of $124.3 billion, reflecting a 4% year-over-year increase. iPhone revenue reached $69.1 billion, while services revenue hit a record $26.3 "
c3c83e8e,SHARED_MEMORY,NEWS,2,0,981,298,1279,6996.17,3,False,False,0.32,"Tesla has announced its new affordable electric vehicle, the Model Q, which is priced at $25,000. This model aims for mass-market adoption, featuring a range of 280 miles and an acceleration of 0-60 m"
e4dac7ac,SHARED_MEMORY,NEWS,2,1,1077,374,1451,7971.79,3,False,False,0.401,"Tesla has announced the Model Q, an affordable electric vehicle priced at $25,000, featuring a 280-mile range and 0-60 mph acceleration in 5.8 seconds. Production is set to begin at Gigafactory Texas "
6377d6f4,SHARED_MEMORY,NEWS,2,2,996,311,1307,7277.23,3,False,False,0.329,"Tesla has announced a new affordable electric vehicle, the Model Q, which is priced at $25,000. This model is designed for mass-market adoption, featuring a range of 280 miles and an acceleration of 0"
6b1bfdf6,SHARED_MEMORY,NEWS,3,0,1009,329,1338,7074.67,3,False,False,0.371,"Title: Global Chip Shortage Eases as TSMC Expands

Key Facts:
- TSMC's Arizona fab is now producing 4nm chips with a yield rate of 90%.
- Global semiconductor lead times have decreased from 26 weeks t"
ecaee20f,SHARED_MEMORY,NEWS,3,1,1034,359,1393,6448.54,3,False,False,0.392,"Title: Global Chip Shortage Eases as TSMC Expands

Key Facts:
- TSMC's Arizona fab is now producing 4nm chips at a 90% yield rate.
- Global semiconductor lead times have decreased from 26 weeks to 14 "
94721ede,SHARED_MEMORY,NEWS,3,2,1082,407,1489,9048.35,3,False,False,0.327,"Title: Global Chip Shortage Eases as TSMC Expands

Key Facts:
- TSMC's Arizona fabrication facility is now producing 4nm chips with a yield rate of 90%.
- Global semiconductor lead times have decrease"
c6b2ab65,SHARED_MEMORY,NEWS,4,0,1002,357,1359,6499.58,3,False,False,0.282,"The European Union has enacted the AI Act, the world's first comprehensive AI law, aimed at ensuring the safe and ethical use of AI technologies within the EU. Key facts include:

- High-risk AI syste"
ab16a546,SHARED_MEMORY,NEWS,4,1,1008,353,1361,6158.62,3,False,False,0.32,"The European Union has officially enacted the AI Act, the world's first comprehensive AI law, which establishes a regulatory framework for AI technologies, particularly focusing on high-risk systems. "
6a959cae,SHARED_MEMORY,NEWS,4,2,1027,426,1453,7458.99,3,False,False,0.25,"The European Union has enacted the AI Act, which is the world's first comprehensive AI law. Key facts include:

1. **Title**: EU Passes Comprehensive AI Regulation Act.
2. **Significance**: This law r"
1e12acf3,SHARED_MEMORY,NEWS,5,0,1029,320,1349,11192.88,3,False,False,0.441,"Title: SpaceX Starship Completes First Orbital Flight

Key Facts:
- Duration: 90 minutes in orbit
- Altitude: 250 km
- Landing: Splashdown in the Indian Ocean
- Super Heavy booster was successfully ca"
09e7f800,SHARED_MEMORY,NEWS,5,1,991,309,1300,6333.77,3,False,False,0.417,"Title: SpaceX Starship Completes First Orbital Flight

Key Facts about the Orbital Flight:
- Duration: 90 minutes in orbit
- Altitude: 250 km
- Landing details: Splashdown in the Indian Ocean; Super H"
400bbfa6,SHARED_MEMORY,NEWS,5,2,1030,352,1382,8289.97,3,False,False,0.256,"SpaceX's Starship has successfully completed its first orbital flight, lasting 90 minutes and reaching an altitude of 250 km before splashing down in the Indian Ocean. Notably, the Super Heavy booster"
cd16bac9,SHARED_MEMORY,NEWS,6,0,1044,368,1412,7470.21,3,False,False,0.36,"Amazon has launched its Prime Air drone delivery service in 10 major US cities, including New York, Los Angeles, and Chicago. The service allows for deliveries of packages under 5 pounds to arrive wit"
020729cc,SHARED_MEMORY,NEWS,6,1,1001,328,1329,6964.65,3,False,False,0.363,"Amazon has expanded its Prime Air drone delivery service to 10 major US cities, including New York, Los Angeles, and Chicago. The service allows for deliveries of packages weighing under 5 pounds to a"
cab74016,SHARED_MEMORY,NEWS,6,2,1022,343,1365,6500.28,3,False,False,0.364,"Amazon has launched its Prime Air drone delivery service in 10 major US cities, including New York, Los Angeles, and Chicago. Deliveries of packages weighing under 5 pounds will arrive within 30 minut"
356341e5,SHARED_MEMORY,NEWS,7,0,973,296,1269,5482.97,3,False,False,0.31,"OpenAI has released GPT-5, which boasts a 40% improvement on graduate-level reasoning benchmarks. The model achieves a score of 92% on the MATH benchmark and 88% on GPQA. API pricing is set at $15 per"
f6f850c0,SHARED_MEMORY,NEWS,7,1,986,302,1288,6138.22,3,False,False,0.307,"OpenAI has released GPT-5, which boasts a 40% improvement on graduate-level reasoning benchmarks. The model achieves a score of 92% on the MATH benchmark and 88% on GPQA. API pricing for GPT-5 is set "
22be8c0d,SHARED_MEMORY,NEWS,7,2,978,305,1283,6966.62,3,False,False,0.3,"OpenAI has released GPT-5, which boasts a 40% improvement on graduate-level reasoning benchmarks. The model achieves impressive scores of 92% on the MATH benchmark and 88% on GPQA. API pricing for GPT"
f77d8367,SHARED_MEMORY,NEWS,8,0,1171,450,1621,8296.31,3,False,False,0.371,"A 7.4 magnitude earthquake struck off the coast of Hokkaido, Japan at 3:42 AM local time, leading to a tsunami warning for coastal areas within 300 km, with observed wave heights reaching up to 3 mete"
6f243b11,SHARED_MEMORY,NEWS,8,1,962,276,1238,6245.21,3,False,False,0.375,"A 7.4 magnitude earthquake struck off the coast of Hokkaido, Japan at 3:42 AM local time, triggering a tsunami warning for coastal areas within 300 km, with observed wave heights reaching up to 3 mete"
adbe56cf,SHARED_MEMORY,NEWS,8,2,1039,387,1426,7226.2,3,False,False,0.347,"Title: Japan Earthquake Triggers Tsunami Warning

Key Facts:
- Magnitude of the earthquake: 7.4
- Location: Off the coast of Hokkaido, Japan
- Time of occurrence: 3:42 AM local time

Tsunami Warning D"
404e7534,SHARED_MEMORY,NEWS,9,0,1204,525,1729,9462.05,3,False,False,0.256,"In 2024, global CO2 emissions declined by 2.1%, marking the first annual decrease not linked to an economic recession. This decline is attributed to a significant increase in renewable energy usage, w"
a6d1a9e0,SHARED_MEMORY,NEWS,9,1,1161,468,1629,9212.38,3,False,False,0.294,"In 2024, global CO2 emissions fell by 2.1%, marking the first annual decline not linked to an economic recession. This decrease coincided with a 5% reduction in coal power generation. Renewable energy"
7c6ec316,SHARED_MEMORY,NEWS,9,2,1141,445,1586,8844.97,3,False,False,0.332,"In 2024, global CO2 emissions fell by 2.1%, marking the first annual decline not linked to an economic recession. Renewable energy now represents 35% of global electricity generation. Solar capacity a"
